asset_id,failure_event_id,event_date,downtime_hours,truck_roll_cost,repair_cost,estimated_customers_impacted,estimated_revenue_loss,sla_breach_flag,notes
GEN_0595,FAIL_002798,2025-12-25,5.58,125.09,1274.13,4,460.33,0,Synthetic business impact estimate
GEN_0596,FAIL_002799,2025-05-18,6.38,187.86,1002.25,23,5402.04,1,Synthetic business impact estimate
GEN_0596,FAIL_002800,2025-06-05,5.99,267.88,1864.38,22,2402.1,0,Synthetic business impact estimate
GEN_0596,FAIL_002801,2025-07-06,2.32,275.95,1194.99,25,2392.17,0,Synthetic business impact estimate
GEN_0596,FAIL_002802,2025-11-23,11.48,221.07,1714.3,30,6241.32,1,Synthetic business impact estimate
GEN_0597,FAIL_002803,2023-05-11,5.17,109.36,891.16,18,3279.96,0,Synthetic business impact estimate
GEN_0597,FAIL_002804,2025-11-13,10.38,152.67,1523.41,20,6639.63,1,Synthetic business impact estimate
GEN_0598,FAIL_002805,2023-11-10,6.62,149.78,861.08,16,2297.77,0,Synthetic business impact estimate
GEN_0598,FAIL_002806,2024-01-21,8.06,186.26,622.4,3,534.79,0,Synthetic business impact estimate
GEN_0598,FAIL_002807,2024-10-12,8.97,167.07,1068.95,8,1861.69,0,Synthetic business impact estimate
GEN_0598,FAIL_002808,2025-04-23,6.99,218.64,1045.52,15,4379.5,0,Synthetic business impact estimate
GEN_0598,FAIL_002809,2025-12-02,10.0,126.14,1179.82,22,7494.77,0,Synthetic business impact estimate
GEN_0599,FAIL_002810,2023-11-12,4.24,225.44,594.44,14,1708.7,0,Synthetic business impact estimate
GEN_0599,FAIL_002811,2024-09-11,5.05,157.59,1818.44,9,1004.1,0,Synthetic business impact estimate
GEN_0599,FAIL_002812,2024-09-27,7.01,232.44,791.9,18,2314.1,0,Synthetic business impact estimate
GEN_0599,FAIL_002813,2024-11-30,3.87,231.23,1184.02,14,1880.18,0,Synthetic business impact estimate
GEN_0599,FAIL_002814,2025-06-15,5.59,183.77,569.19,14,2043.92,0,Synthetic business impact estimate
GEN_0600,FAIL_002815,2023-07-09,6.66,102.0,506.12,33,5676.78,1,Synthetic business impact estimate
GEN_0600,FAIL_002816,2024-03-31,11.3,163.75,1586.55,11,2598.53,1,Synthetic business impact estimate
GEN_0600,FAIL_002817,2024-05-05,4.76,187.18,956.95,5,772.26,0,Synthetic business impact estimate
GEN_0600,FAIL_002818,2024-08-29,11.01,254.45,1653.4,19,4351.8,1,Synthetic business impact estimate
GEN_0600,FAIL_002819,2025-01-18,8.17,159.6,1353.75,13,4438.22,1,Synthetic business impact estimate
GEN_0600,FAIL_002820,2025-06-09,5.27,112.5,1156.63,19,1869.24,0,Synthetic business impact estimate
GEN_0601,FAIL_002821,2025-02-01,10.33,133.84,1692.57,17,5701.59,1,Synthetic business impact estimate
GEN_0601,FAIL_002822,2025-03-02,1.0,149.32,713.54,46,1291.96,0,Synthetic business impact estimate
GEN_0601,FAIL_002823,2025-03-13,4.66,196.48,1082.78,16,2106.63,0,Synthetic business impact estimate
GEN_0601,FAIL_002824,2025-05-12,9.29,233.42,1039.46,27,6860.98,1,Synthetic business impact estimate
GEN_0602,FAIL_002825,2023-03-06,3.29,203.88,1236.43,25,2857.75,0,Synthetic business impact estimate
GEN_0602,FAIL_002826,2025-01-27,3.41,148.16,283.49,32,2711.18,0,Synthetic business impact estimate
GEN_0602,FAIL_002827,2025-01-27,1.92,243.58,649.37,13,903.38,0,Synthetic business impact estimate
GEN_0602,FAIL_002828,2025-03-05,7.65,121.71,987.75,5,825.56,1,Synthetic business impact estimate
GEN_0602,FAIL_002829,2025-12-16,7.86,135.3,2027.38,26,5870.85,1,Synthetic business impact estimate
GEN_0603,FAIL_002830,2023-06-12,11.75,113.47,1476.13,21,8340.88,0,Synthetic business impact estimate
GEN_0603,FAIL_002831,2024-02-23,2.33,256.4,689.11,10,536.61,0,Synthetic business impact estimate
GEN_0603,FAIL_002832,2024-06-30,5.11,184.39,1028.65,19,2115.7,0,Synthetic business impact estimate
GEN_0603,FAIL_002833,2024-10-28,8.26,100.58,1409.66,12,2108.52,0,Synthetic business impact estimate
GEN_0603,FAIL_002834,2025-07-02,3.79,186.2,1007.17,20,2054.85,0,Synthetic business impact estimate
GEN_0603,FAIL_002835,2025-09-25,10.25,108.78,1615.13,3,1154.62,0,Synthetic business impact estimate
GEN_0603,FAIL_002836,2025-11-15,3.22,249.37,1050.01,3,326.25,0,Synthetic business impact estimate
GEN_0604,FAIL_002837,2023-10-31,4.13,203.0,1180.57,22,2196.63,0,Synthetic business impact estimate
GEN_0604,FAIL_002838,2024-04-15,1.89,235.24,527.42,11,492.67,0,Synthetic business impact estimate
GEN_0604,FAIL_002839,2024-06-11,5.76,179.69,1688.55,15,2709.12,0,Synthetic business impact estimate
GEN_0604,FAIL_002840,2024-06-18,8.73,230.34,1217.3,6,2071.34,0,Synthetic business impact estimate
GEN_0604,FAIL_002841,2025-01-20,4.18,156.7,428.35,22,3540.61,0,Synthetic business impact estimate
GEN_0604,FAIL_002842,2025-04-12,4.39,163.79,589.31,10,1724.18,0,Synthetic business impact estimate
GEN_0604,FAIL_002843,2025-04-21,3.75,185.25,719.56,5,429.0,0,Synthetic business impact estimate
GEN_0604,FAIL_002844,2025-11-03,9.95,209.42,2183.99,16,6030.4,0,Synthetic business impact estimate
GEN_0605,FAIL_002845,2024-02-11,5.17,127.23,1184.47,18,3340.9,0,Synthetic business impact estimate
GEN_0605,FAIL_002846,2024-06-01,4.78,104.89,467.94,25,4888.45,0,Synthetic business impact estimate
GEN_0605,FAIL_002847,2024-10-03,7.41,101.28,496.24,20,4876.82,1,Synthetic business impact estimate
GEN_0605,FAIL_002848,2024-11-15,10.17,160.8,1708.89,17,3897.73,1,Synthetic business impact estimate
GEN_0606,FAIL_002849,2024-04-09,10.31,80.0,1770.76,3,1246.18,0,Synthetic business impact estimate
GEN_0606,FAIL_002850,2024-05-06,10.92,91.64,1803.28,3,1202.56,0,Synthetic business impact estimate
GEN_0606,FAIL_002851,2024-08-09,10.98,131.22,1735.97,11,2602.24,0,Synthetic business impact estimate
GEN_0606,FAIL_002852,2024-10-25,1.0,219.69,626.9,14,276.22,0,Synthetic business impact estimate
GEN_0606,FAIL_002853,2024-11-28,5.23,220.36,1267.82,5,576.22,0,Synthetic business impact estimate
GEN_0606,FAIL_002854,2025-04-20,9.6,214.72,2059.99,21,5625.24,0,Synthetic business impact estimate
GEN_0607,FAIL_002855,2023-03-27,3.26,141.28,1062.09,5,618.72,0,Synthetic business impact estimate
GEN_0607,FAIL_002856,2023-07-06,5.52,136.53,797.42,3,638.34,0,Synthetic business impact estimate
GEN_0607,FAIL_002857,2025-11-21,13.36,224.39,1926.82,5,1485.79,0,Synthetic business impact estimate
GEN_0608,FAIL_002858,2023-03-17,4.19,185.35,752.01,10,1080.74,0,Synthetic business impact estimate
GEN_0608,FAIL_002859,2024-03-25,4.36,150.81,439.1,3,507.2,0,Synthetic business impact estimate
GEN_0608,FAIL_002860,2024-07-22,3.54,183.52,1069.94,10,1369.89,0,Synthetic business impact estimate
GEN_0608,FAIL_002861,2025-01-13,4.53,200.56,543.33,9,1006.22,0,Synthetic business impact estimate
GEN_0608,FAIL_002862,2025-07-28,9.84,216.69,926.39,21,6275.0,0,Synthetic business impact estimate
GEN_0608,FAIL_002863,2025-08-03,8.89,178.92,1085.52,7,2372.1,0,Synthetic business impact estimate
GEN_0609,FAIL_002864,2023-05-02,5.27,185.88,877.45,18,3168.37,0,Synthetic business impact estimate
GEN_0609,FAIL_002865,2023-05-16,4.19,220.74,934.54,28,4459.76,0,Synthetic business impact estimate
GEN_0609,FAIL_002866,2023-07-01,12.86,154.72,1274.58,13,6890.48,1,Synthetic business impact estimate
GEN_0609,FAIL_002867,2023-11-10,14.37,200.85,2472.59,19,5207.51,1,Synthetic business impact estimate
GEN_0609,FAIL_002868,2023-11-13,10.29,192.98,2535.3,36,8564.64,1,Synthetic business impact estimate
GEN_0609,FAIL_002869,2024-02-02,8.13,261.1,1898.14,22,5273.21,1,Synthetic business impact estimate
GEN_0609,FAIL_002870,2024-06-21,11.22,140.41,1946.68,18,7524.23,1,Synthetic business impact estimate
GEN_0609,FAIL_002871,2024-10-18,7.59,119.15,926.4,7,1459.61,1,Synthetic business impact estimate
GEN_0609,FAIL_002872,2025-07-19,9.76,212.61,1644.01,25,4937.83,1,Synthetic business impact estimate
GEN_0609,FAIL_002873,2025-09-08,5.98,243.05,606.86,21,2955.78,0,Synthetic business impact estimate
GEN_0611,FAIL_002874,2023-10-26,10.67,116.97,1992.21,22,6924.52,1,Synthetic business impact estimate
GEN_0611,FAIL_002875,2024-01-27,5.08,109.65,1129.66,25,4075.4,0,Synthetic business impact estimate
GEN_0612,FAIL_002876,2023-07-25,11.47,101.79,1365.33,3,1418.82,0,Synthetic business impact estimate
GEN_0612,FAIL_002877,2024-07-07,7.21,202.28,893.43,17,2999.72,0,Synthetic business impact estimate
GEN_0612,FAIL_002878,2025-08-01,5.4,152.66,805.24,28,4759.55,0,Synthetic business impact estimate
GEN_0612,FAIL_002879,2025-08-05,9.05,129.09,603.82,19,3134.92,0,Synthetic business impact estimate
GEN_0613,FAIL_002880,2023-04-12,7.13,229.84,982.16,3,856.09,0,Synthetic business impact estimate
GEN_0613,FAIL_002881,2023-04-20,11.16,173.09,1699.66,21,9665.38,0,Synthetic business impact estimate
GEN_0613,FAIL_002882,2023-10-03,4.3,245.69,682.24,7,705.53,0,Synthetic business impact estimate
GEN_0613,FAIL_002883,2023-10-28,4.91,209.1,208.73,3,492.64,0,Synthetic business impact estimate
GEN_0613,FAIL_002884,2024-02-29,4.8,102.97,599.16,3,536.36,0,Synthetic business impact estimate
GEN_0613,FAIL_002885,2024-09-10,5.02,174.37,1038.07,7,1303.73,0,Synthetic business impact estimate
GEN_0613,FAIL_002886,2024-09-20,4.76,113.25,239.59,3,416.8,0,Synthetic business impact estimate
GEN_0613,FAIL_002887,2024-12-22,6.41,166.19,1588.23,3,450.93,0,Synthetic business impact estimate
GEN_0613,FAIL_002888,2025-03-04,7.4,131.86,1048.0,13,1835.89,0,Synthetic business impact estimate
GEN_0613,FAIL_002889,2025-05-30,7.93,145.62,1098.09,3,649.77,0,Synthetic business impact estimate
GEN_0613,FAIL_002890,2025-09-12,3.94,158.67,954.49,4,523.83,0,Synthetic business impact estimate
GEN_0613,FAIL_002891,2025-10-05,9.8,109.81,1706.16,12,2967.71,0,Synthetic business impact estimate
GEN_0614,FAIL_002892,2023-02-23,6.02,140.3,1084.04,3,679.49,0,Synthetic business impact estimate
GEN_0614,FAIL_002893,2023-07-13,6.04,191.95,865.65,31,3717.23,0,Synthetic business impact estimate
GEN_0614,FAIL_002894,2023-11-20,7.52,229.04,743.41,15,3083.96,0,Synthetic business impact estimate
GEN_0614,FAIL_002895,2023-12-16,7.81,189.44,1435.91,5,764.89,0,Synthetic business impact estimate
GEN_0614,FAIL_002896,2024-02-14,4.2,225.41,972.6,8,1083.88,0,Synthetic business impact estimate
GEN_0614,FAIL_002897,2024-06-28,7.62,193.67,987.59,23,4712.62,0,Synthetic business impact estimate
GEN_0614,FAIL_002898,2024-11-08,4.0,144.47,940.98,4,618.68,0,Synthetic business impact estimate
GEN_0614,FAIL_002899,2025-09-08,4.89,166.36,797.51,17,1624.74,0,Synthetic business impact estimate
GEN_0615,FAIL_002900,2023-03-22,10.02,185.06,1280.59,6,2374.0,0,Synthetic business impact estimate
GEN_0615,FAIL_002901,2023-06-23,4.21,160.56,990.75,7,1101.78,0,Synthetic business impact estimate
GEN_0615,FAIL_002902,2023-08-28,10.36,184.25,1528.01,3,623.7,0,Synthetic business impact estimate
GEN_0615,FAIL_002903,2024-03-08,5.72,121.44,649.69,28,3017.01,0,Synthetic business impact estimate
GEN_0615,FAIL_002904,2024-06-08,10.4,170.95,1146.68,14,6082.36,0,Synthetic business impact estimate
GEN_0615,FAIL_002905,2024-06-17,8.33,221.54,1336.92,3,1046.09,0,Synthetic business impact estimate
GEN_0615,FAIL_002906,2024-10-17,8.59,183.42,728.55,16,3481.47,0,Synthetic business impact estimate
GEN_0616,FAIL_002907,2023-10-22,7.76,187.83,1996.67,14,2839.93,0,Synthetic business impact estimate
GEN_0616,FAIL_002908,2024-10-02,10.72,154.3,2229.32,3,837.12,0,Synthetic business impact estimate
GEN_0616,FAIL_002909,2025-04-13,8.18,134.25,2240.08,4,1172.24,0,Synthetic business impact estimate
GEN_0616,FAIL_002910,2025-08-18,7.57,120.45,1216.25,9,1390.1,0,Synthetic business impact estimate
GEN_0617,FAIL_002911,2024-02-01,6.99,183.69,1282.4,9,2232.46,0,Synthetic business impact estimate
GEN_0617,FAIL_002912,2024-03-15,5.69,159.3,1362.41,9,1219.05,0,Synthetic business impact estimate
GEN_0617,FAIL_002913,2024-04-01,1.5,132.0,1229.19,3,131.39,0,Synthetic business impact estimate
GEN_0617,FAIL_002914,2024-04-02,5.09,199.85,946.13,25,5318.02,0,Synthetic business impact estimate
GEN_0617,FAIL_002915,2025-03-26,7.05,178.84,1099.21,11,1855.16,0,Synthetic business impact estimate
GEN_0617,FAIL_002916,2025-09-13,4.21,176.4,917.39,11,1157.7,0,Synthetic business impact estimate
GEN_0617,FAIL_002917,2025-09-21,2.14,151.55,981.26,10,710.88,0,Synthetic business impact estimate
GEN_0618,FAIL_002918,2024-04-10,8.71,171.73,636.59,29,9085.64,1,Synthetic business impact estimate
GEN_0619,FAIL_002919,2023-03-21,3.16,217.24,630.94,10,897.33,0,Synthetic business impact estimate
GEN_0619,FAIL_002920,2025-09-10,8.93,179.79,1243.64,11,2803.83,0,Synthetic business impact estimate
GEN_0619,FAIL_002921,2025-10-19,1.0,209.87,1000.37,7,126.32,0,Synthetic business impact estimate
GEN_0620,FAIL_002922,2023-09-20,8.69,202.66,1471.0,5,1401.07,0,Synthetic business impact estimate
GEN_0620,FAIL_002923,2025-03-01,4.96,125.6,1366.49,18,3479.96,0,Synthetic business impact estimate
GEN_0621,FAIL_002924,2025-01-02,3.76,194.12,683.67,6,452.59,0,Synthetic business impact estimate
GEN_0621,FAIL_002925,2025-05-12,12.37,135.0,1698.34,18,5389.91,0,Synthetic business impact estimate
GEN_0621,FAIL_002926,2025-05-12,7.65,245.06,486.82,8,1361.98,0,Synthetic business impact estimate
GEN_0622,FAIL_002927,2023-05-29,13.28,158.13,939.68,34,17465.49,1,Synthetic business impact estimate
GEN_0622,FAIL_002928,2025-07-14,7.82,170.23,1053.88,15,4900.17,1,Synthetic business impact estimate
GEN_0623,FAIL_002929,2023-06-05,10.66,167.55,1134.48,24,5347.21,1,Synthetic business impact estimate
GEN_0623,FAIL_002930,2024-12-31,1.0,210.98,854.74,22,553.3,0,Synthetic business impact estimate
GEN_0623,FAIL_002931,2025-04-21,5.95,157.79,761.09,22,3807.94,0,Synthetic business impact estimate
GEN_0623,FAIL_002932,2025-07-08,6.07,225.5,838.88,29,3997.43,1,Synthetic business impact estimate
GEN_0624,FAIL_002933,2023-12-09,5.93,140.56,1395.4,13,3005.45,0,Synthetic business impact estimate
GEN_0624,FAIL_002934,2023-12-13,9.68,184.65,1387.94,3,870.45,0,Synthetic business impact estimate
GEN_0624,FAIL_002935,2024-02-02,3.98,273.87,780.34,3,353.74,0,Synthetic business impact estimate
GEN_0624,FAIL_002936,2025-01-06,1.0,208.48,565.13,3,58.54,0,Synthetic business impact estimate
GEN_0624,FAIL_002937,2025-07-04,7.58,152.5,873.28,18,4880.46,0,Synthetic business impact estimate
GEN_0624,FAIL_002938,2025-10-30,6.14,131.79,1335.02,7,1225.8,0,Synthetic business impact estimate
GEN_0625,FAIL_002939,2023-09-20,7.48,216.67,1295.14,18,3386.96,0,Synthetic business impact estimate
GEN_0625,FAIL_002940,2023-12-11,4.58,123.84,467.15,15,2791.45,0,Synthetic business impact estimate
GEN_0625,FAIL_002941,2024-09-20,8.76,153.49,1318.18,3,944.06,0,Synthetic business impact estimate
GEN_0625,FAIL_002942,2024-10-11,1.0,117.77,525.02,16,358.48,0,Synthetic business impact estimate
GEN_0626,FAIL_002943,2023-04-08,9.72,166.16,985.92,31,8546.62,1,Synthetic business impact estimate
GEN_0626,FAIL_002944,2023-07-23,5.59,201.46,798.26,28,6478.66,0,Synthetic business impact estimate
GEN_0626,FAIL_002945,2024-01-02,11.84,139.83,1159.6,12,3104.63,1,Synthetic business impact estimate
GEN_0626,FAIL_002946,2024-05-01,2.19,185.62,893.38,23,1833.25,0,Synthetic business impact estimate
GEN_0626,FAIL_002947,2024-05-21,1.42,217.21,974.29,6,159.04,0,Synthetic business impact estimate
GEN_0626,FAIL_002948,2025-03-13,13.71,178.03,2177.52,30,11217.09,1,Synthetic business impact estimate
GEN_0627,FAIL_002949,2023-05-14,6.38,146.25,973.72,16,2339.27,0,Synthetic business impact estimate
GEN_0627,FAIL_002950,2024-05-29,10.65,147.18,1232.29,3,809.06,0,Synthetic business impact estimate
GEN_0627,FAIL_002951,2024-09-27,12.2,162.79,1119.77,16,3958.67,0,Synthetic business impact estimate
GEN_0627,FAIL_002952,2025-09-15,8.42,132.16,1372.03,13,4559.8,0,Synthetic business impact estimate
GEN_0628,FAIL_002953,2023-04-02,4.62,177.88,1107.79,6,1003.4,0,Synthetic business impact estimate
GEN_0628,FAIL_002954,2023-08-23,8.17,124.96,1194.82,32,6377.42,0,Synthetic business impact estimate
GEN_0628,FAIL_002955,2024-12-09,7.04,265.48,990.16,9,2007.81,0,Synthetic business impact estimate
GEN_0628,FAIL_002956,2025-02-25,9.56,138.34,1491.48,23,7061.41,0,Synthetic business impact estimate
GEN_0628,FAIL_002957,2025-12-24,15.2,166.98,1702.56,6,1920.79,0,Synthetic business impact estimate
GEN_0629,FAIL_002958,2023-05-04,7.63,166.36,649.62,19,3653.99,1,Synthetic business impact estimate
GEN_0629,FAIL_002959,2024-02-21,8.35,172.83,1881.25,21,5937.86,1,Synthetic business impact estimate
GEN_0629,FAIL_002960,2025-02-15,10.05,286.92,1989.32,33,8965.26,1,Synthetic business impact estimate
GEN_0629,FAIL_002961,2025-02-23,9.09,194.31,1675.87,20,7490.57,1,Synthetic business impact estimate
GEN_0629,FAIL_002962,2025-03-01,6.79,237.49,1067.04,23,3435.73,1,Synthetic business impact estimate
GEN_0630,FAIL_002963,2023-08-14,5.95,166.73,753.16,5,1080.96,0,Synthetic business impact estimate
GEN_0630,FAIL_002964,2025-04-08,19.23,116.11,2229.05,21,8635.59,1,Synthetic business impact estimate
GEN_0630,FAIL_002965,2025-06-05,5.47,179.97,571.74,29,6529.21,0,Synthetic business impact estimate
GEN_0631,FAIL_002966,2023-07-07,7.41,163.56,729.37,7,1188.15,0,Synthetic business impact estimate
GEN_0631,FAIL_002967,2024-04-22,5.44,168.04,835.47,25,3305.52,0,Synthetic business impact estimate
GEN_0631,FAIL_002968,2024-05-02,8.38,235.92,728.09,8,2417.12,0,Synthetic business impact estimate
GEN_0631,FAIL_002969,2025-01-22,5.59,149.7,966.93,11,2456.68,0,Synthetic business impact estimate
GEN_0632,FAIL_002970,2023-11-21,3.79,164.11,120.0,4,430.46,0,Synthetic business impact estimate
GEN_0632,FAIL_002971,2023-11-26,3.86,141.21,983.17,21,2772.7,0,Synthetic business impact estimate
GEN_0632,FAIL_002972,2024-02-07,6.65,217.23,756.72,10,2119.69,1,Synthetic business impact estimate
GEN_0632,FAIL_002973,2024-02-26,7.68,165.85,720.46,18,2542.24,1,Synthetic business impact estimate
GEN_0632,FAIL_002974,2024-05-20,3.9,143.01,982.85,22,3084.68,0,Synthetic business impact estimate
GEN_0632,FAIL_002975,2024-07-06,5.48,185.67,1334.49,27,3425.9,0,Synthetic business impact estimate
GEN_0632,FAIL_002976,2024-11-30,9.57,167.46,1947.35,18,5672.34,1,Synthetic business impact estimate
GEN_0632,FAIL_002977,2025-06-17,13.07,214.36,1380.4,24,6778.59,1,Synthetic business impact estimate
GEN_0632,FAIL_002978,2025-07-26,4.86,148.22,1069.63,20,3413.5,0,Synthetic business impact estimate
GEN_0633,FAIL_002979,2023-03-02,10.07,106.34,1681.56,4,1323.11,0,Synthetic business impact estimate
GEN_0633,FAIL_002980,2023-07-01,7.67,208.31,1157.43,16,4988.44,0,Synthetic business impact estimate
GEN_0633,FAIL_002981,2023-08-09,2.85,217.23,1093.08,8,530.2,0,Synthetic business impact estimate
GEN_0633,FAIL_002982,2023-12-09,4.06,183.02,959.97,19,2213.79,0,Synthetic business impact estimate
GEN_0633,FAIL_002983,2024-09-01,4.99,239.77,1006.5,12,1640.98,0,Synthetic business impact estimate
GEN_0633,FAIL_002984,2024-09-04,3.33,129.41,908.48,3,389.46,0,Synthetic business impact estimate
GEN_0633,FAIL_002985,2025-02-02,8.75,179.49,1189.41,3,691.15,0,Synthetic business impact estimate
GEN_0633,FAIL_002986,2025-02-13,11.36,136.18,1854.71,11,4900.53,0,Synthetic business impact estimate
GEN_0633,FAIL_002987,2025-06-26,8.57,159.78,2192.78,13,3228.39,0,Synthetic business impact estimate
GEN_0633,FAIL_002988,2025-09-03,5.27,188.9,1393.17,3,559.04,0,Synthetic business impact estimate
GEN_0633,FAIL_002989,2025-12-24,8.0,148.42,851.76,3,560.57,0,Synthetic business impact estimate
GEN_0634,FAIL_002990,2023-08-29,5.86,126.62,1141.23,6,1359.53,0,Synthetic business impact estimate
GEN_0634,FAIL_002991,2024-01-25,5.16,128.11,1064.04,13,1375.16,0,Synthetic business impact estimate
GEN_0634,FAIL_002992,2024-03-05,4.01,185.94,1773.9,16,1384.95,0,Synthetic business impact estimate
GEN_0634,FAIL_002993,2024-06-05,11.64,215.73,1914.08,19,7985.46,1,Synthetic business impact estimate
GEN_0634,FAIL_002994,2025-01-10,2.86,230.79,507.99,24,1512.5,0,Synthetic business impact estimate
GEN_0634,FAIL_002995,2025-06-29,12.33,246.32,1963.47,17,7550.79,1,Synthetic business impact estimate
GEN_0634,FAIL_002996,2025-07-03,7.81,109.75,1416.39,3,839.75,1,Synthetic business impact estimate
GEN_0635,FAIL_002997,2023-07-15,10.43,203.11,1634.68,11,4810.34,1,Synthetic business impact estimate
GEN_0635,FAIL_002998,2023-07-15,10.18,156.83,737.46,32,12112.05,1,Synthetic business impact estimate
GEN_0635,FAIL_002999,2023-07-24,6.84,202.85,953.72,33,5619.57,1,Synthetic business impact estimate
GEN_0635,FAIL_003000,2023-12-06,10.32,120.88,1773.86,31,11763.44,1,Synthetic business impact estimate
GEN_0635,FAIL_003001,2024-03-29,4.95,84.91,1021.08,9,1139.77,0,Synthetic business impact estimate
GEN_0635,FAIL_003002,2024-11-17,16.33,207.53,1874.31,27,8621.92,1,Synthetic business impact estimate
