pm_event_id,asset_id,pm_date,next_failure_event_id,next_failure_date,days_to_next_failure,failure_found_flag,ontime_flag,delay_days,pm_total_cost,failure_total_cost,failure_category
PM_001764,GEN_0180,2025-10-01,,,,0,0,8,792.72,,
PM_001765,GEN_0181,2023-04-09,FAIL_000837,2024-03-04,330.0,1,1,2,731.23,1185.23,Battery
PM_001766,GEN_0181,2023-08-18,FAIL_000837,2024-03-04,199.0,1,1,7,529.56,1185.23,Battery
PM_001767,GEN_0181,2024-01-18,FAIL_000837,2024-03-04,46.0,1,0,25,621.1,1185.23,Battery
PM_001768,GEN_0181,2024-05-15,FAIL_000838,2024-07-03,49.0,1,1,-1,430.96,1056.91,Fuel
PM_001769,GEN_0181,2024-09-13,FAIL_000840,2024-10-19,36.0,1,1,4,620.06,985.17,Oil
PM_001770,GEN_0181,2025-02-01,FAIL_000842,2025-05-23,111.0,1,0,11,707.91,1685.95,Starter
PM_001771,GEN_0181,2025-06-07,,,,0,1,-5,607.97,,
PM_001772,GEN_0181,2025-09-18,,,,0,1,-5,825.78,,
PM_001773,GEN_0182,2023-01-20,FAIL_000843,2024-08-28,586.0,1,0,8,876.66,1518.2,Oil
PM_001774,GEN_0182,2023-04-08,FAIL_000843,2024-08-28,508.0,1,1,-2,498.3,1518.2,Oil
PM_001775,GEN_0182,2023-07-05,FAIL_000843,2024-08-28,420.0,1,1,5,667.15,1518.2,Oil
PM_001776,GEN_0182,2023-10-06,FAIL_000843,2024-08-28,327.0,1,0,9,730.52,1518.2,Oil
PM_001777,GEN_0182,2024-01-07,FAIL_000843,2024-08-28,234.0,1,0,8,689.86,1518.2,Oil
PM_001778,GEN_0182,2024-04-12,FAIL_000843,2024-08-28,138.0,1,1,0,419.3,1518.2,Oil
PM_001779,GEN_0182,2024-07-07,FAIL_000843,2024-08-28,52.0,1,1,-2,559.49,1518.2,Oil
PM_001780,GEN_0182,2024-10-23,FAIL_000844,2025-03-24,152.0,1,0,9,725.54,2248.96,Oil
PM_001781,GEN_0182,2025-02-14,FAIL_000844,2025-03-24,38.0,1,0,14,703.27,2248.96,Oil
PM_001782,GEN_0182,2025-05-19,FAIL_000845,2025-07-08,50.0,1,0,8,425.59,962.77,Control Panel
PM_001783,GEN_0182,2025-09-12,,,,0,0,14,595.28,,
PM_001784,GEN_0182,2025-12-25,,,,0,0,8,487.98,,
PM_001785,GEN_0183,2023-03-30,FAIL_000847,2023-09-03,157.0,1,0,18,444.99,1332.75,Fuel
PM_001786,GEN_0183,2023-07-27,FAIL_000847,2023-09-03,38.0,1,0,17,734.83,1332.75,Fuel
PM_001787,GEN_0183,2023-11-15,FAIL_000848,2023-12-05,20.0,1,0,15,721.38,1618.73,Starter
PM_001788,GEN_0183,2024-02-23,FAIL_000850,2024-04-08,45.0,1,0,8,722.64,1356.44,Control Panel
PM_001789,GEN_0183,2024-05-26,FAIL_000851,2025-11-27,550.0,1,1,-5,599.86,489.32,Alternator
PM_001790,GEN_0183,2024-09-14,FAIL_000851,2025-11-27,439.0,1,0,23,596.32,489.32,Alternator
PM_001791,GEN_0183,2024-12-29,FAIL_000851,2025-11-27,333.0,1,1,5,769.9,489.32,Alternator
PM_001792,GEN_0183,2025-04-06,FAIL_000851,2025-11-27,235.0,1,1,1,709.79,489.32,Alternator
PM_001793,GEN_0183,2025-07-08,FAIL_000851,2025-11-27,142.0,1,1,0,584.44,489.32,Alternator
PM_001794,GEN_0183,2025-10-27,FAIL_000851,2025-11-27,31.0,1,0,18,761.83,489.32,Alternator
PM_001795,GEN_0184,2023-04-04,,,,0,1,7,343.31,,
PM_001796,GEN_0184,2023-07-11,,,,0,0,8,473.14,,
PM_001797,GEN_0184,2023-11-09,,,,0,0,25,375.57,,
PM_001798,GEN_0184,2024-02-09,,,,0,0,14,599.43,,
PM_001799,GEN_0184,2024-05-04,,,,0,1,6,867.4,,
PM_001800,GEN_0184,2024-07-28,,,,0,1,-5,910.99,,
PM_001801,GEN_0184,2024-11-13,,,,0,1,6,378.87,,
PM_001802,GEN_0184,2025-01-29,,,,0,1,-5,584.48,,
PM_001803,GEN_0184,2025-04-27,,,,0,1,4,431.22,,
PM_001804,GEN_0184,2025-08-16,,,,0,0,11,382.71,,
PM_001805,GEN_0184,2025-11-30,,,,0,1,4,328.05,,
PM_001806,GEN_0185,2023-02-13,FAIL_000852,2023-05-06,82.0,1,1,6,802.96,652.38,Oil
PM_001807,GEN_0185,2023-06-17,FAIL_000853,2023-09-11,86.0,1,1,0,827.53,2110.56,Starter
PM_001808,GEN_0185,2023-10-05,FAIL_000854,2025-02-18,502.0,1,1,0,836.88,1302.83,Fuel
PM_001809,GEN_0185,2024-01-29,FAIL_000854,2025-02-18,386.0,1,1,2,628.73,1302.83,Fuel
PM_001810,GEN_0185,2024-05-11,FAIL_000854,2025-02-18,283.0,1,1,-5,458.02,1302.83,Fuel
PM_001811,GEN_0185,2024-09-10,FAIL_000854,2025-02-18,161.0,1,1,5,518.9,1302.83,Fuel
PM_001812,GEN_0185,2025-01-09,FAIL_000854,2025-02-18,40.0,1,1,-3,604.27,1302.83,Fuel
PM_001813,GEN_0185,2025-05-28,FAIL_000855,2025-08-12,76.0,1,0,21,524.46,1377.44,Fuel
PM_001814,GEN_0185,2025-09-24,FAIL_000856,2025-10-27,33.0,1,1,-5,978.67,1078.66,Oil
PM_001815,GEN_0186,2023-02-07,FAIL_000857,2023-03-28,49.0,1,0,15,366.58,947.53,Battery
PM_001816,GEN_0186,2023-05-26,FAIL_000858,2023-07-10,45.0,1,0,22,415.47,830.52,Starter
PM_001817,GEN_0186,2023-08-28,FAIL_000860,2023-10-15,48.0,1,1,-5,502.08,1251.12,Control Panel
PM_001818,GEN_0186,2023-12-11,FAIL_000861,2025-06-21,558.0,1,0,13,739.77,1068.0,Control Panel
PM_001819,GEN_0186,2024-04-03,FAIL_000861,2025-06-21,444.0,1,0,12,776.84,1068.0,Control Panel
PM_001820,GEN_0186,2024-06-29,FAIL_000861,2025-06-21,357.0,1,1,-1,987.9,1068.0,Control Panel
PM_001821,GEN_0186,2024-10-28,FAIL_000861,2025-06-21,236.0,1,0,25,439.24,1068.0,Control Panel
PM_001822,GEN_0186,2025-02-03,FAIL_000861,2025-06-21,138.0,1,1,4,942.1,1068.0,Control Panel
PM_001823,GEN_0186,2025-05-22,FAIL_000861,2025-06-21,30.0,1,0,10,688.25,1068.0,Control Panel
PM_001824,GEN_0186,2025-09-09,,,,0,0,22,956.57,,
PM_001825,GEN_0186,2025-12-23,,,,0,0,10,420.67,,
PM_001826,GEN_0187,2023-05-06,FAIL_000863,2024-03-13,312.0,1,0,19,963.36,1520.3,Alternator
PM_001827,GEN_0187,2023-09-28,FAIL_000863,2024-03-13,167.0,1,0,20,287.29,1520.3,Alternator
PM_001828,GEN_0187,2024-02-22,FAIL_000863,2024-03-13,20.0,1,0,24,545.57,1520.3,Alternator
PM_001829,GEN_0187,2024-06-27,FAIL_000864,2024-10-29,124.0,1,0,12,495.05,2739.4,Cooling
PM_001830,GEN_0187,2024-11-10,FAIL_000865,2025-05-05,176.0,1,1,7,793.83,1317.44,Control Panel
PM_001831,GEN_0187,2025-04-06,FAIL_000865,2025-05-05,29.0,1,0,17,791.38,1317.44,Control Panel
PM_001832,GEN_0187,2025-08-15,FAIL_000868,2025-08-24,9.0,1,0,13,726.49,653.97,Alternator
PM_001833,GEN_0187,2025-12-18,,,,0,1,7,548.8,,
PM_001834,GEN_0188,2023-02-09,FAIL_000871,2025-12-29,1054.0,1,0,23,305.46,2076.31,Cooling
PM_001835,GEN_0188,2023-05-25,FAIL_000871,2025-12-29,949.0,1,1,5,685.36,2076.31,Cooling
PM_001836,GEN_0188,2023-09-10,FAIL_000871,2025-12-29,841.0,1,0,14,361.51,2076.31,Cooling
PM_001837,GEN_0188,2023-12-20,FAIL_000871,2025-12-29,740.0,1,0,8,645.74,2076.31,Cooling
PM_001838,GEN_0188,2024-03-26,FAIL_000871,2025-12-29,643.0,1,1,5,544.49,2076.31,Cooling
PM_001839,GEN_0188,2024-07-01,FAIL_000871,2025-12-29,546.0,1,1,2,495.56,2076.31,Cooling
PM_001840,GEN_0188,2024-10-09,FAIL_000871,2025-12-29,446.0,1,1,0,644.66,2076.31,Cooling
PM_001841,GEN_0188,2025-01-13,FAIL_000871,2025-12-29,350.0,1,1,-5,650.86,2076.31,Cooling
PM_001842,GEN_0188,2025-04-14,FAIL_000871,2025-12-29,259.0,1,1,3,678.5,2076.31,Cooling
PM_001843,GEN_0188,2025-07-29,FAIL_000871,2025-12-29,153.0,1,1,7,525.17,2076.31,Cooling
PM_001844,GEN_0188,2025-11-01,FAIL_000871,2025-12-29,58.0,1,0,9,725.98,2076.31,Cooling
PM_001845,GEN_0189,2023-03-26,FAIL_000872,2023-07-19,115.0,1,0,8,820.65,829.5,Fuel
PM_001846,GEN_0189,2023-07-02,FAIL_000872,2023-07-19,17.0,1,1,6,741.89,829.5,Fuel
PM_001847,GEN_0189,2023-09-29,FAIL_000873,2024-09-18,355.0,1,1,6,626.28,1060.35,Control Panel
PM_001848,GEN_0189,2024-01-14,FAIL_000873,2024-09-18,248.0,1,0,12,392.71,1060.35,Control Panel
PM_001849,GEN_0189,2024-04-20,FAIL_000873,2024-09-18,151.0,1,1,-4,765.55,1060.35,Control Panel
PM_001850,GEN_0189,2024-07-26,FAIL_000873,2024-09-18,54.0,1,1,6,750.87,1060.35,Control Panel
PM_001851,GEN_0189,2024-10-30,FAIL_000875,2025-12-27,423.0,1,1,3,458.36,844.07,Oil
PM_001852,GEN_0189,2025-02-09,FAIL_000875,2025-12-27,321.0,1,0,9,680.83,844.07,Oil
PM_001853,GEN_0189,2025-05-25,FAIL_000875,2025-12-27,216.0,1,0,23,625.39,844.07,Oil
PM_001854,GEN_0189,2025-08-21,FAIL_000875,2025-12-27,128.0,1,1,2,747.16,844.07,Oil
PM_001855,GEN_0189,2025-11-26,FAIL_000875,2025-12-27,31.0,1,1,-5,613.41,844.07,Oil
PM_001856,GEN_0190,2023-01-15,FAIL_000876,2023-03-13,57.0,1,1,-5,712.15,1142.86,Starter
PM_001857,GEN_0190,2023-04-11,FAIL_000877,2023-12-23,256.0,1,1,0,931.65,1243.37,Control Panel
PM_001858,GEN_0190,2023-07-18,FAIL_000877,2023-12-23,158.0,1,1,0,585.27,1243.37,Control Panel
PM_001859,GEN_0190,2023-10-23,FAIL_000877,2023-12-23,61.0,1,1,2,655.58,1243.37,Control Panel
PM_001860,GEN_0190,2024-01-31,FAIL_000878,2024-06-26,147.0,1,1,4,745.5,1287.4,Starter
PM_001861,GEN_0190,2024-05-03,FAIL_000878,2024-06-26,54.0,1,1,7,419.42,1287.4,Starter
PM_001862,GEN_0190,2024-08-22,FAIL_000880,2024-09-25,34.0,1,0,14,536.74,1506.11,Cooling
PM_001863,GEN_0190,2024-12-01,FAIL_000881,2025-02-04,65.0,1,1,7,679.29,1606.3,Starter
PM_001864,GEN_0190,2025-03-11,FAIL_000882,2025-04-27,47.0,1,0,17,675.71,1923.16,Alternator
PM_001865,GEN_0190,2025-06-12,FAIL_000883,2025-07-25,43.0,1,1,4,593.51,1094.43,Oil
PM_001866,GEN_0190,2025-10-08,FAIL_000884,2025-10-28,20.0,1,0,22,772.02,1919.49,Fuel
PM_001867,GEN_0190,2026-01-17,,,,0,0,17,513.83,,
PM_001868,GEN_0191,2023-01-10,FAIL_000887,2023-07-14,185.0,1,1,-3,522.72,2030.38,Oil
PM_001869,GEN_0191,2023-05-11,FAIL_000887,2023-07-14,64.0,1,0,8,716.7,2030.38,Oil
PM_001870,GEN_0191,2023-09-25,FAIL_000889,2024-11-13,415.0,1,0,10,789.36,1066.91,Cooling
PM_001871,GEN_0191,2024-01-27,FAIL_000889,2024-11-13,291.0,1,0,9,703.14,1066.91,Cooling
PM_001872,GEN_0191,2024-05-18,FAIL_000889,2024-11-13,179.0,1,1,2,555.8,1066.91,Cooling
PM_001873,GEN_0191,2024-09-15,FAIL_000889,2024-11-13,59.0,1,0,8,494.51,1066.91,Cooling
PM_001874,GEN_0191,2025-01-31,FAIL_000892,2025-03-19,47.0,1,1,6,580.88,2123.74,Oil
PM_001875,GEN_0191,2025-06-16,FAIL_000893,2025-12-20,187.0,1,0,8,663.88,1314.24,Control Panel
PM_001876,GEN_0191,2025-10-22,FAIL_000893,2025-12-20,59.0,1,0,9,740.89,1314.24,Control Panel
PM_001877,GEN_0192,2023-03-04,FAIL_000894,2023-12-24,295.0,1,0,22,511.6,1621.57,Starter
PM_001878,GEN_0192,2023-06-28,FAIL_000894,2023-12-24,179.0,1,1,1,472.71,1621.57,Starter
PM_001879,GEN_0192,2023-11-13,FAIL_000894,2023-12-24,41.0,1,0,14,580.06,1621.57,Starter
PM_001880,GEN_0192,2024-03-16,FAIL_000896,2025-01-18,308.0,1,1,-3,336.31,1790.48,Fuel
PM_001881,GEN_0192,2024-07-15,FAIL_000896,2025-01-18,187.0,1,1,7,814.56,1790.48,Fuel
PM_001882,GEN_0192,2024-11-23,FAIL_000896,2025-01-18,56.0,1,1,0,688.0,1790.48,Fuel
PM_001883,GEN_0192,2025-04-02,FAIL_000897,2025-09-08,159.0,1,1,4,804.84,1695.84,Control Panel
PM_001884,GEN_0192,2025-08-08,FAIL_000897,2025-09-08,31.0,1,0,13,645.75,1695.84,Control Panel
PM_001885,GEN_0192,2025-12-07,,,,0,1,-1,1044.89,,
PM_001886,GEN_0193,2023-02-19,FAIL_000898,2024-12-11,661.0,1,1,1,730.07,897.65,Oil
PM_001887,GEN_0193,2023-05-08,FAIL_000898,2024-12-11,583.0,1,1,-3,665.07,897.65,Oil
PM_001888,GEN_0193,2023-08-25,FAIL_000898,2024-12-11,474.0,1,0,14,799.99,897.65,Oil
PM_001889,GEN_0193,2023-11-12,FAIL_000898,2024-12-11,395.0,1,1,-3,538.03,897.65,Oil
PM_001890,GEN_0193,2024-02-11,FAIL_000898,2024-12-11,304.0,1,1,0,642.79,897.65,Oil
PM_001891,GEN_0193,2024-05-05,FAIL_000898,2024-12-11,220.0,1,1,-5,311.21,897.65,Oil
PM_001892,GEN_0193,2024-08-09,FAIL_000898,2024-12-11,124.0,1,0,8,557.8,897.65,Oil
PM_001893,GEN_0193,2024-11-23,FAIL_000898,2024-12-11,18.0,1,0,11,639.41,897.65,Oil
PM_001894,GEN_0193,2025-02-08,FAIL_000899,2025-02-25,17.0,1,1,-4,599.17,617.05,Fuel
PM_001895,GEN_0193,2025-04-30,FAIL_000900,2025-05-29,29.0,1,1,-1,611.82,1292.29,Cooling
PM_001896,GEN_0193,2025-07-18,FAIL_000901,2025-11-27,132.0,1,1,1,589.71,719.09,Fuel
PM_001897,GEN_0193,2025-10-27,FAIL_000901,2025-11-27,31.0,1,1,3,620.17,719.09,Fuel
PM_001898,GEN_0194,2023-04-08,FAIL_000902,2023-10-03,178.0,1,0,14,655.18,937.27,Fuel
PM_001899,GEN_0194,2023-08-02,FAIL_000902,2023-10-03,62.0,1,0,15,698.06,937.27,Fuel
PM_001900,GEN_0194,2023-11-03,FAIL_000903,2024-09-28,330.0,1,1,-2,368.95,1055.41,Control Panel
PM_001901,GEN_0194,2024-02-26,FAIL_000903,2024-09-28,215.0,1,0,19,561.1,1055.41,Control Panel
PM_001902,GEN_0194,2024-05-26,FAIL_000903,2024-09-28,125.0,1,1,-1,924.13,1055.41,Control Panel
PM_001903,GEN_0194,2024-09-08,FAIL_000903,2024-09-28,20.0,1,1,3,872.85,1055.41,Control Panel
PM_001904,GEN_0194,2024-12-20,FAIL_000906,2025-01-30,41.0,1,1,7,747.35,964.97,Cooling
PM_001905,GEN_0194,2025-04-05,FAIL_000907,2025-05-23,48.0,1,0,14,230.1,931.83,Control Panel
PM_001906,GEN_0194,2025-07-07,FAIL_000908,2025-12-31,177.0,1,1,6,472.35,979.8,Battery
PM_001907,GEN_0194,2025-10-16,FAIL_000908,2025-12-31,76.0,1,0,8,855.33,979.8,Battery
PM_001908,GEN_0195,2023-05-03,FAIL_000909,2023-06-25,53.0,1,1,6,835.28,1894.69,Control Panel
PM_001909,GEN_0195,2023-10-28,FAIL_000910,2025-03-06,495.0,1,1,6,484.23,2297.99,Control Panel
PM_001910,GEN_0195,2024-04-21,FAIL_000910,2025-03-06,319.0,1,1,-2,529.65,2297.99,Control Panel
PM_001911,GEN_0195,2024-10-24,FAIL_000910,2025-03-06,133.0,1,0,13,518.43,2297.99,Control Panel
PM_001912,GEN_0195,2025-05-05,,,,0,1,2,1000.41,,
PM_001913,GEN_0195,2025-11-06,,,,0,1,-5,242.79,,
PM_001914,GEN_0196,2023-03-25,FAIL_000911,2024-06-18,451.0,1,0,16,927.82,1286.46,Cooling
PM_001915,GEN_0196,2023-08-18,FAIL_000911,2024-06-18,305.0,1,0,14,929.6,1286.46,Cooling
PM_001916,GEN_0196,2023-12-24,FAIL_000911,2024-06-18,177.0,1,0,16,497.34,1286.46,Cooling
PM_001917,GEN_0196,2024-04-22,FAIL_000911,2024-06-18,57.0,1,1,5,689.28,1286.46,Cooling
PM_001918,GEN_0196,2024-09-09,FAIL_000912,2024-10-15,36.0,1,0,19,640.97,896.39,Oil
PM_001919,GEN_0196,2025-02-19,FAIL_000913,2025-07-28,159.0,1,0,33,393.85,1032.15,Alternator
PM_001920,GEN_0196,2025-06-27,FAIL_000913,2025-07-28,31.0,1,0,15,522.68,1032.15,Alternator
PM_001921,GEN_0196,2025-11-18,,,,0,0,19,683.84,,
PM_001922,GEN_0197,2023-01-06,FAIL_000914,2023-01-30,24.0,1,1,-5,808.3,1198.87,Fuel
PM_001923,GEN_0197,2023-03-22,FAIL_000915,2023-04-11,20.0,1,1,-4,420.25,684.99,Control Panel
PM_001924,GEN_0197,2023-07-20,FAIL_000917,2023-08-14,25.0,1,0,21,877.06,356.02,Alternator
PM_001925,GEN_0197,2023-10-17,FAIL_000920,2024-06-15,242.0,1,1,2,849.5,897.38,Fuel
PM_001926,GEN_0197,2024-01-30,FAIL_000920,2024-06-15,137.0,1,0,8,760.53,897.38,Fuel
PM_001927,GEN_0197,2024-04-28,FAIL_000920,2024-06-15,48.0,1,1,0,645.58,897.38,Fuel
PM_001928,GEN_0197,2024-07-26,FAIL_000921,2024-09-08,44.0,1,1,-5,975.52,891.83,Starter
PM_001929,GEN_0197,2024-11-15,FAIL_000922,2025-06-12,209.0,1,0,11,384.31,1119.28,Oil
PM_001930,GEN_0197,2025-02-19,FAIL_000922,2025-06-12,113.0,1,1,0,623.35,1119.28,Oil
PM_001931,GEN_0197,2025-05-10,FAIL_000922,2025-06-12,33.0,1,1,-4,307.62,1119.28,Oil
PM_001932,GEN_0197,2025-08-25,FAIL_000923,2025-10-09,45.0,1,0,12,433.85,1594.3,Fuel
PM_001933,GEN_0197,2025-11-29,,,,0,1,5,882.8,,
PM_001934,GEN_0198,2023-04-03,FAIL_000924,2023-05-08,35.0,1,0,22,776.58,1040.01,Oil
PM_001935,GEN_0198,2023-07-24,FAIL_000926,2023-10-06,74.0,1,0,11,522.5,1150.37,Starter
PM_001936,GEN_0198,2023-11-11,FAIL_000927,2023-12-23,42.0,1,0,14,379.46,1321.16,Starter
PM_001937,GEN_0198,2024-02-16,FAIL_000930,2024-03-18,31.0,1,1,-4,732.3,1110.79,Fuel
PM_001938,GEN_0198,2024-05-27,FAIL_000933,2024-09-13,109.0,1,0,11,556.74,506.41,Battery
PM_001939,GEN_0198,2024-08-24,FAIL_000933,2024-09-13,20.0,1,0,9,445.51,506.41,Battery
PM_001940,GEN_0198,2024-12-11,FAIL_000934,2025-01-08,28.0,1,0,16,719.17,865.73,Battery
PM_001941,GEN_0198,2025-03-12,FAIL_000937,2025-11-24,257.0,1,0,12,262.83,1214.89,Oil
PM_001942,GEN_0198,2025-06-28,FAIL_000937,2025-11-24,149.0,1,0,9,434.26,1214.89,Oil
PM_001943,GEN_0198,2025-09-29,FAIL_000937,2025-11-24,56.0,1,0,13,494.94,1214.89,Oil
PM_001944,GEN_0198,2026-01-11,,,,0,0,11,772.3,,
PM_001945,GEN_0199,2023-02-24,FAIL_000939,2024-09-12,566.0,1,1,-5,228.49,1090.58,Starter
PM_001946,GEN_0199,2023-05-30,FAIL_000939,2024-09-12,471.0,1,1,3,464.5,1090.58,Starter
PM_001947,GEN_0199,2023-09-06,FAIL_000939,2024-09-12,372.0,1,1,0,751.31,1090.58,Starter
PM_001948,GEN_0199,2023-12-19,FAIL_000939,2024-09-12,268.0,1,0,11,934.23,1090.58,Starter
PM_001949,GEN_0199,2024-04-02,FAIL_000939,2024-09-12,163.0,1,0,13,722.98,1090.58,Starter
PM_001950,GEN_0199,2024-07-07,FAIL_000939,2024-09-12,67.0,1,1,-3,645.15,1090.58,Starter
PM_001951,GEN_0199,2024-10-13,FAIL_000940,2025-05-25,224.0,1,1,1,922.93,975.36,Battery
PM_001952,GEN_0199,2025-01-09,FAIL_000940,2025-05-25,136.0,1,1,5,667.18,975.36,Battery
PM_001953,GEN_0199,2025-04-23,FAIL_000940,2025-05-25,32.0,1,0,19,670.32,975.36,Battery
PM_001954,GEN_0199,2025-08-10,FAIL_000941,2025-12-25,137.0,1,0,10,631.32,503.06,Fuel
PM_001955,GEN_0199,2025-11-24,FAIL_000941,2025-12-25,31.0,1,0,12,511.17,503.06,Fuel
PM_001956,GEN_0200,2023-06-08,FAIL_000942,2023-06-27,19.0,1,0,29,578.16,620.6,Oil
PM_001957,GEN_0200,2023-12-04,FAIL_000943,2024-10-17,318.0,1,0,8,389.01,2185.39,Fuel
PM_001958,GEN_0200,2024-07-04,FAIL_000943,2024-10-17,105.0,1,0,21,625.17,2185.39,Fuel
PM_001959,GEN_0200,2025-01-25,FAIL_000944,2025-04-25,90.0,1,0,17,756.13,1758.06,Alternator
PM_001960,GEN_0200,2025-08-17,FAIL_000945,2025-09-16,30.0,1,0,19,564.09,1227.74,Starter
PM_001961,GEN_0201,2023-01-18,FAIL_000946,2023-09-03,228.0,1,0,8,590.76,1659.47,Cooling
PM_001962,GEN_0201,2023-07-21,FAIL_000946,2023-09-03,44.0,1,0,9,379.56,1659.47,Cooling
PM_001963,GEN_0201,2024-01-14,FAIL_000947,2024-08-07,206.0,1,1,5,549.3,875.79,Control Panel
PM_001964,GEN_0201,2024-07-17,FAIL_000947,2024-08-07,21.0,1,1,1,589.54,875.79,Control Panel
PM_001965,GEN_0201,2025-01-01,FAIL_000948,2025-09-02,244.0,1,1,0,430.08,836.35,Cooling
PM_001966,GEN_0201,2025-07-18,FAIL_000948,2025-09-02,46.0,1,0,10,879.11,836.35,Cooling
PM_001967,GEN_0202,2023-02-16,FAIL_000951,2023-04-23,66.0,1,0,18,341.35,1296.79,Alternator
PM_001968,GEN_0202,2023-06-24,FAIL_000953,2023-09-19,87.0,1,0,8,707.51,1408.96,Battery
PM_001969,GEN_0202,2023-10-25,FAIL_000954,2023-12-13,49.0,1,1,6,892.43,1334.72,Control Panel
PM_001970,GEN_0202,2024-02-24,FAIL_000956,2024-09-11,200.0,1,1,6,800.52,1485.82,Control Panel
PM_001971,GEN_0202,2024-07-10,FAIL_000956,2024-09-11,63.0,1,0,13,411.95,1485.82,Control Panel
PM_001972,GEN_0202,2024-11-23,FAIL_000957,2025-06-09,198.0,1,1,4,692.84,827.89,Control Panel
PM_001973,GEN_0202,2025-04-06,FAIL_000957,2025-06-09,64.0,1,0,10,830.97,827.89,Control Panel
PM_001974,GEN_0202,2025-08-02,FAIL_000958,2025-09-06,35.0,1,0,9,765.7,1632.63,Fuel
PM_001975,GEN_0202,2025-11-25,FAIL_000959,2025-12-07,12.0,1,1,0,566.05,409.42,Fuel
PM_001976,GEN_0203,2023-01-07,FAIL_000960,2024-10-09,641.0,1,1,-5,787.47,869.0,Control Panel
PM_001977,GEN_0203,2023-04-18,FAIL_000960,2024-10-09,540.0,1,1,0,664.4,869.0,Control Panel
PM_001978,GEN_0203,2023-07-08,FAIL_000960,2024-10-09,459.0,1,1,-5,426.64,869.0,Control Panel
PM_001979,GEN_0203,2023-10-29,FAIL_000960,2024-10-09,346.0,1,0,13,422.74,869.0,Control Panel
PM_001980,GEN_0203,2024-01-28,FAIL_000960,2024-10-09,255.0,1,1,0,547.48,869.0,Control Panel
PM_001981,GEN_0203,2024-04-28,FAIL_000960,2024-10-09,164.0,1,1,2,387.0,869.0,Control Panel
PM_001982,GEN_0203,2024-08-04,FAIL_000960,2024-10-09,66.0,1,1,-1,847.78,869.0,Control Panel
PM_001983,GEN_0203,2024-11-04,FAIL_000961,2025-03-26,142.0,1,1,-5,1142.44,1020.87,Oil
PM_001984,GEN_0203,2025-02-11,FAIL_000961,2025-03-26,43.0,1,0,14,600.89,1020.87,Oil
PM_001985,GEN_0203,2025-06-12,FAIL_000962,2025-10-21,131.0,1,0,23,491.59,1000.42,Cooling
PM_001986,GEN_0203,2025-09-23,FAIL_000962,2025-10-21,28.0,1,1,2,524.7,1000.42,Cooling
PM_001987,GEN_0203,2025-12-24,,,,0,1,3,732.95,,
PM_001988,GEN_0204,2023-02-05,FAIL_000965,2024-01-02,331.0,1,0,28,574.2,1432.99,Starter
PM_001989,GEN_0204,2023-05-09,FAIL_000965,2024-01-02,238.0,1,1,-5,548.37,1432.99,Starter
PM_001990,GEN_0204,2023-08-25,FAIL_000965,2024-01-02,130.0,1,0,20,557.55,1432.99,Starter
PM_001991,GEN_0204,2023-11-29,FAIL_000965,2024-01-02,34.0,1,1,6,682.14,1432.99,Starter
PM_001992,GEN_0204,2024-03-07,FAIL_000966,2024-03-29,22.0,1,0,12,902.42,1018.32,Cooling
PM_001993,GEN_0204,2024-05-22,FAIL_000969,2024-10-26,157.0,1,1,-5,534.14,1185.85,Oil
PM_001994,GEN_0204,2024-08-21,FAIL_000969,2024-10-26,66.0,1,0,12,790.57,1185.85,Oil
PM_001995,GEN_0204,2024-11-18,FAIL_000970,2025-02-05,79.0,1,1,-5,647.36,1424.49,Cooling
PM_001996,GEN_0204,2025-03-10,FAIL_000971,2025-08-26,169.0,1,0,18,576.08,1584.09,Cooling
PM_001997,GEN_0204,2025-06-14,FAIL_000971,2025-08-26,73.0,1,1,2,913.98,1584.09,Cooling
PM_001998,GEN_0204,2025-09-20,FAIL_000972,2025-12-28,99.0,1,1,0,722.16,1421.26,Fuel
PM_001999,GEN_0204,2025-12-09,FAIL_000972,2025-12-28,19.0,1,1,-1,789.08,1421.26,Fuel
PM_002000,GEN_0205,2023-01-02,FAIL_000973,2023-06-26,175.0,1,1,-5,847.49,1847.17,Control Panel
PM_002001,GEN_0205,2023-04-12,FAIL_000973,2023-06-26,75.0,1,0,10,386.52,1847.17,Control Panel
PM_002002,GEN_0205,2023-08-02,FAIL_000974,2024-03-04,215.0,1,0,14,321.38,432.13,Cooling
PM_002003,GEN_0205,2023-11-13,FAIL_000974,2024-03-04,112.0,1,0,16,508.34,432.13,Cooling
PM_002004,GEN_0205,2024-02-20,FAIL_000974,2024-03-04,13.0,1,0,11,346.31,432.13,Cooling
PM_002005,GEN_0205,2024-05-13,FAIL_000976,2024-06-01,19.0,1,1,4,514.31,779.82,Control Panel
PM_002006,GEN_0205,2024-08-07,FAIL_000977,2025-07-04,331.0,1,1,-2,598.24,1974.15,Control Panel
PM_002007,GEN_0205,2024-11-11,FAIL_000977,2025-07-04,235.0,1,1,6,649.53,1974.15,Control Panel
PM_002008,GEN_0205,2025-02-04,FAIL_000977,2025-07-04,150.0,1,1,1,816.78,1974.15,Control Panel
PM_002009,GEN_0205,2025-05-01,FAIL_000977,2025-07-04,64.0,1,1,7,257.01,1974.15,Control Panel
PM_002010,GEN_0205,2025-08-06,FAIL_000978,2025-11-25,111.0,1,1,7,330.46,761.64,Fuel
