pm_event_id,asset_id,scheduled_date,completed_date,pm_date,pm_type,status,delay_days,ontime_flag,priority,labor_hours,labor_cost,material_cost,other_costs,total_cost,age_years_at_pm,region,environment_type,model
PM_002407,GEN_0244,2024-03-08,2024-03-16,2024-03-16,Load Bank Test,Completed,8,0,Normal,7.7,533.64,307.39,48.02,889.05,3.2,West,Hot-Dry,CUM-500
PM_002408,GEN_0244,2024-06-09,2024-06-09,2024-06-09,Routine Inspection,Completed,0,1,Normal,7.35,662.06,163.73,10.71,836.5,3.44,West,Hot-Dry,CUM-500
PM_002409,GEN_0244,2024-09-02,2024-09-05,2024-09-05,Oil & Filter,Completed,3,1,Normal,5.33,360.89,106.62,0.0,467.51,3.68,West,Hot-Dry,CUM-500
PM_002410,GEN_0244,2024-12-08,2024-12-13,2024-12-13,Load Bank Test,Completed,5,1,Normal,5.05,327.38,102.14,17.62,447.14,3.95,West,Hot-Dry,CUM-500
PM_002411,GEN_0244,2025-03-25,2025-04-07,2025-04-07,Load Bank Test,Completed,13,0,Normal,4.75,355.82,252.4,32.04,640.26,4.26,West,Hot-Dry,CUM-500
PM_002412,GEN_0244,2025-07-04,2025-06-30,2025-06-30,Load Bank Test,Completed,-4,1,Normal,3.92,357.23,191.62,0.0,548.85,4.49,West,Hot-Dry,CUM-500
PM_002413,GEN_0244,2025-09-21,2025-09-16,2025-09-16,Load Bank Test,Completed,-5,1,Normal,7.32,426.09,25.0,23.32,474.41,4.71,West,Hot-Dry,CUM-500
PM_002414,GEN_0244,2025-12-10,2025-12-11,2025-12-11,Oil & Filter,Completed,1,1,Normal,4.68,409.37,320.37,33.46,763.2,4.94,West,Hot-Dry,CUM-500
PM_002415,GEN_0245,2023-02-14,2023-02-09,2023-02-09,Routine Inspection,Completed,-5,1,Normal,5.47,430.64,71.73,0.0,502.37,5.17,Central,Hot-Dry,CUM-500
PM_002416,GEN_0245,2023-04-30,2023-04-25,2023-04-25,Quarterly Service,Completed,-5,1,Normal,6.48,436.91,84.29,43.6,564.8,5.37,Central,Hot-Dry,CUM-500
PM_002417,GEN_0245,2023-08-02,2023-08-10,2023-08-10,Routine Inspection,Completed,8,0,Normal,6.16,472.23,362.5,34.32,869.05,5.67,Central,Hot-Dry,CUM-500
PM_002418,GEN_0245,2023-10-27,2023-10-27,2023-10-27,Oil & Filter,Completed,0,1,Normal,6.56,604.47,102.09,44.89,751.45,5.88,Central,Hot-Dry,CUM-500
PM_002419,GEN_0245,2024-01-26,2024-02-08,2024-02-08,Oil & Filter,Completed,13,0,Normal,3.65,272.09,247.18,12.84,532.11,6.17,Central,Hot-Dry,CUM-500
PM_002420,GEN_0245,2024-05-17,2024-05-12,2024-05-12,Oil & Filter,Completed,-5,1,Normal,7.77,590.93,123.39,22.79,737.11,6.42,Central,Hot-Dry,CUM-500
PM_002421,GEN_0245,2024-08-22,2024-08-21,2024-08-21,Oil & Filter,Completed,-1,1,Normal,7.7,672.92,37.14,49.65,759.71,6.7,Central,Hot-Dry,CUM-500
PM_002422,GEN_0245,2024-11-26,2024-12-07,2024-12-07,Quarterly Service,Completed,11,0,Normal,4.19,360.78,183.8,27.84,572.42,7.0,Central,Hot-Dry,CUM-500
PM_002423,GEN_0245,2025-03-19,2025-03-22,2025-03-22,Quarterly Service,Completed,3,1,Normal,8.4,516.22,146.2,46.75,709.17,7.28,Central,Hot-Dry,CUM-500
PM_002424,GEN_0245,2025-06-25,2025-07-11,2025-07-11,Routine Inspection,Completed,16,0,Normal,5.79,362.66,323.14,0.0,685.8,7.59,Central,Hot-Dry,CUM-500
PM_002425,GEN_0245,2025-10-06,2025-10-13,2025-10-13,Oil & Filter,Completed,7,1,Normal,6.65,425.26,213.71,9.37,648.34,7.84,Central,Hot-Dry,CUM-500
PM_002426,GEN_0246,2023-01-18,2023-01-20,2023-01-20,Load Bank Test,Completed,2,1,Normal,4.09,231.66,226.08,11.11,468.85,3.31,Central,Rural,KOH-400
PM_002427,GEN_0246,2023-04-12,2023-04-25,2023-04-25,Load Bank Test,Completed,13,0,Normal,5.66,441.87,137.9,30.69,610.46,3.57,Central,Rural,KOH-400
PM_002428,GEN_0246,2023-07-24,2023-07-24,2023-07-24,Oil & Filter,Completed,0,1,Normal,4.18,342.24,89.16,36.16,467.56,3.82,Central,Rural,KOH-400
PM_002429,GEN_0246,2023-10-26,2023-10-21,2023-10-21,Routine Inspection,Completed,-5,1,Normal,7.27,526.38,31.32,35.02,592.72,4.06,Central,Rural,KOH-400
PM_002430,GEN_0246,2024-01-09,2024-01-04,2024-01-04,Routine Inspection,Completed,-5,1,Normal,8.06,652.34,124.11,52.02,828.47,4.27,Central,Rural,KOH-400
PM_002431,GEN_0246,2024-03-30,2024-04-27,2024-04-27,Quarterly Service,Completed,28,0,Normal,6.36,596.65,90.66,6.92,694.23,4.58,Central,Rural,KOH-400
PM_002432,GEN_0246,2024-07-31,2024-08-07,2024-08-07,Oil & Filter,Completed,7,1,Normal,8.29,697.76,186.06,88.45,972.27,4.86,Central,Rural,KOH-400
PM_002433,GEN_0246,2024-11-10,2024-11-13,2024-11-13,Quarterly Service,Completed,3,1,Normal,7.49,447.5,25.0,84.17,556.67,5.13,Central,Rural,KOH-400
PM_002434,GEN_0246,2025-02-13,2025-02-18,2025-02-18,Load Bank Test,Completed,5,1,Normal,6.28,476.91,119.94,7.95,604.8,5.39,Central,Rural,KOH-400
PM_002435,GEN_0246,2025-05-09,2025-05-17,2025-05-17,Load Bank Test,Completed,8,0,Normal,5.21,384.21,124.51,51.3,560.02,5.63,Central,Rural,KOH-400
PM_002436,GEN_0246,2025-08-18,2025-09-04,2025-09-04,Routine Inspection,Completed,17,0,Normal,5.31,355.3,37.54,2.66,395.5,5.94,Central,Rural,KOH-400
PM_002437,GEN_0246,2025-12-06,2025-12-18,2025-12-18,Quarterly Service,Completed,12,0,Normal,4.49,422.67,135.33,85.95,643.95,6.22,Central,Rural,KOH-400
PM_002438,GEN_0247,2023-01-11,2023-01-08,2023-01-08,Quarterly Service,Completed,-3,1,High,6.29,508.09,69.3,26.68,604.07,4.42,South,Cold,MTU-480
PM_002439,GEN_0247,2023-05-11,2023-05-07,2023-05-07,Oil & Filter,Completed,-4,1,High,5.35,370.01,293.45,18.78,682.24,4.75,South,Cold,MTU-480
PM_002440,GEN_0247,2023-09-10,2023-09-25,2023-09-25,Routine Inspection,Completed,15,0,High,7.1,660.78,82.91,29.91,773.6,5.14,South,Cold,MTU-480
PM_002441,GEN_0247,2024-01-12,2024-01-16,2024-01-16,Load Bank Test,Completed,4,1,High,3.19,221.92,311.81,38.26,571.99,5.45,South,Cold,MTU-480
PM_002442,GEN_0247,2024-05-10,2024-05-22,2024-05-22,Routine Inspection,Completed,12,0,High,5.22,449.15,144.68,0.0,593.83,5.79,South,Cold,MTU-480
PM_002443,GEN_0247,2024-09-08,2024-09-13,2024-09-13,Load Bank Test,Completed,5,1,High,6.75,537.96,377.83,6.78,922.57,6.11,South,Cold,MTU-480
PM_002444,GEN_0247,2025-01-08,2025-01-08,2025-01-08,Routine Inspection,Completed,0,1,High,4.36,249.48,216.25,8.67,474.4,6.43,South,Cold,MTU-480
PM_002445,GEN_0247,2025-05-12,2025-05-09,2025-05-09,Load Bank Test,Completed,-3,1,High,6.58,378.44,164.01,0.0,542.45,6.76,South,Cold,MTU-480
PM_002446,GEN_0247,2025-08-28,2025-08-29,2025-08-29,Oil & Filter,Completed,1,1,High,4.02,347.71,26.89,29.62,404.22,7.06,South,Cold,MTU-480
PM_002447,GEN_0248,2023-02-07,2023-02-14,2023-02-14,Quarterly Service,Completed,7,1,Normal,1.6,93.09,250.87,0.0,343.96,4.03,West,Cold,CAT-450
PM_002448,GEN_0248,2023-05-14,2023-05-14,2023-05-14,Quarterly Service,Completed,0,1,Normal,8.03,693.54,325.24,27.37,1046.15,4.27,West,Cold,CAT-450
PM_002449,GEN_0248,2023-08-12,2023-08-19,2023-08-19,Oil & Filter,Completed,7,1,Normal,6.83,597.41,68.86,45.12,711.39,4.54,West,Cold,CAT-450
PM_002450,GEN_0248,2023-11-20,2023-11-25,2023-11-25,Oil & Filter,Completed,5,1,Normal,8.45,739.93,254.76,20.93,1015.62,4.81,West,Cold,CAT-450
PM_002451,GEN_0248,2024-02-29,2024-03-13,2024-03-13,Load Bank Test,Completed,13,0,Normal,4.2,394.4,363.42,25.51,783.33,5.11,West,Cold,CAT-450
PM_002452,GEN_0248,2024-06-15,2024-06-10,2024-06-10,Routine Inspection,Completed,-5,1,Normal,7.56,518.68,129.32,0.0,648.0,5.35,West,Cold,CAT-450
PM_002453,GEN_0248,2024-09-05,2024-08-31,2024-08-31,Oil & Filter,Completed,-5,1,Normal,6.17,539.78,160.3,64.63,764.71,5.57,West,Cold,CAT-450
PM_002454,GEN_0248,2024-12-01,2024-12-01,2024-12-01,Oil & Filter,Completed,0,1,Normal,7.44,608.92,253.72,24.75,887.39,5.83,West,Cold,CAT-450
PM_002455,GEN_0248,2025-02-27,2025-03-02,2025-03-02,Load Bank Test,Completed,3,1,Normal,6.75,433.86,82.29,23.41,539.56,6.08,West,Cold,CAT-450
PM_002456,GEN_0248,2025-06-05,2025-06-15,2025-06-15,Quarterly Service,Completed,10,0,Normal,3.42,314.73,112.72,39.23,466.68,6.36,West,Cold,CAT-450
PM_002457,GEN_0248,2025-09-23,2025-10-06,2025-10-06,Oil & Filter,Completed,13,0,Normal,2.72,174.63,235.28,22.11,432.02,6.67,West,Cold,CAT-450
PM_002458,GEN_0248,2025-12-23,2026-01-05,2026-01-05,Load Bank Test,Completed,13,0,Normal,3.28,243.43,169.82,13.63,426.88,6.92,West,Cold,CAT-450
PM_002459,GEN_0249,2023-02-25,2023-02-24,2023-02-24,Oil & Filter,Completed,-1,1,Normal,9.68,621.01,49.22,0.0,670.23,4.44,East,Hot-Dry,GENX-550
PM_002460,GEN_0249,2023-05-25,2023-05-27,2023-05-27,Load Bank Test,Completed,2,1,Normal,6.35,394.75,147.53,45.69,587.97,4.69,East,Hot-Dry,GENX-550
PM_002461,GEN_0249,2023-08-22,2023-08-23,2023-08-23,Quarterly Service,Completed,1,1,Normal,5.92,376.61,71.55,22.99,471.15,4.93,East,Hot-Dry,GENX-550
PM_002462,GEN_0249,2023-11-13,2023-11-22,2023-11-22,Load Bank Test,Completed,9,0,Normal,4.04,254.11,268.66,27.16,549.93,5.18,East,Hot-Dry,GENX-550
PM_002463,GEN_0249,2024-02-13,2024-02-21,2024-02-21,Load Bank Test,Completed,8,0,Normal,3.35,230.42,25.0,19.44,274.86,5.43,East,Hot-Dry,GENX-550
PM_002464,GEN_0249,2024-05-23,2024-05-22,2024-05-22,Oil & Filter,Completed,-1,1,Normal,3.74,268.18,252.12,32.42,552.72,5.68,East,Hot-Dry,GENX-550
PM_002465,GEN_0249,2024-08-31,2024-09-01,2024-09-01,Routine Inspection,Completed,1,1,Normal,5.42,305.28,402.37,14.0,721.65,5.95,East,Hot-Dry,GENX-550
PM_002466,GEN_0249,2024-11-22,2024-11-18,2024-11-18,Quarterly Service,Completed,-4,1,Normal,4.94,447.44,155.3,32.51,635.25,6.17,East,Hot-Dry,GENX-550
PM_002467,GEN_0249,2025-02-12,2025-02-08,2025-02-08,Load Bank Test,Completed,-4,1,Normal,6.84,634.85,94.69,25.83,755.37,6.39,East,Hot-Dry,GENX-550
PM_002468,GEN_0249,2025-04-27,2025-04-22,2025-04-22,Quarterly Service,Completed,-5,1,Normal,7.95,437.54,65.36,55.53,558.43,6.59,East,Hot-Dry,GENX-550
PM_002469,GEN_0249,2025-07-30,2025-08-16,2025-08-16,Oil & Filter,Completed,17,0,Normal,5.13,289.64,159.42,67.66,516.72,6.91,East,Hot-Dry,GENX-550
PM_002470,GEN_0249,2025-11-23,2025-11-28,2025-11-28,Load Bank Test,Completed,5,1,Normal,4.12,245.12,146.66,42.74,434.52,7.2,East,Hot-Dry,GENX-550
PM_002471,GEN_0250,2023-03-01,2023-03-09,2023-03-09,Routine Inspection,Completed,8,0,Normal,3.11,229.1,81.22,5.37,315.69,0.1,West,Cold,CAT-450
PM_002472,GEN_0250,2023-06-02,2023-06-12,2023-06-12,Load Bank Test,Completed,10,0,Normal,5.36,376.44,25.0,14.65,416.09,0.1,West,Cold,CAT-450
PM_002473,GEN_0250,2023-09-02,2023-09-12,2023-09-12,Load Bank Test,Completed,10,0,Normal,8.9,650.81,112.56,22.99,786.36,0.33,West,Cold,CAT-450
PM_002474,GEN_0250,2023-12-11,2023-12-19,2023-12-19,Routine Inspection,Completed,8,0,Normal,2.75,170.12,196.27,49.51,415.9,0.6,West,Cold,CAT-450
PM_002475,GEN_0250,2024-03-13,2024-03-25,2024-03-25,Routine Inspection,Completed,12,0,Normal,7.95,564.45,346.23,36.64,947.32,0.87,West,Cold,CAT-450
PM_002476,GEN_0250,2024-07-02,2024-07-14,2024-07-14,Routine Inspection,Completed,12,0,Normal,4.37,409.16,98.99,21.11,529.26,1.17,West,Cold,CAT-450
PM_002477,GEN_0250,2024-10-12,2024-10-24,2024-10-24,Oil & Filter,Completed,12,0,Normal,8.14,597.78,256.83,21.77,876.38,1.45,West,Cold,CAT-450
PM_002478,GEN_0250,2025-01-18,2025-01-24,2025-01-24,Quarterly Service,Completed,6,1,Normal,6.04,517.45,143.14,47.02,707.61,1.7,West,Cold,CAT-450
PM_002479,GEN_0250,2025-04-17,2025-04-13,2025-04-13,Load Bank Test,Completed,-4,1,Normal,8.97,494.33,218.18,13.56,726.07,1.92,West,Cold,CAT-450
PM_002480,GEN_0250,2025-07-13,2025-07-22,2025-07-22,Load Bank Test,Completed,9,0,Normal,5.88,327.4,188.84,48.95,565.19,2.19,West,Cold,CAT-450
PM_002481,GEN_0250,2025-10-08,2025-10-05,2025-10-05,Oil & Filter,Completed,-3,1,Normal,5.45,502.86,240.49,67.81,811.16,2.4,West,Cold,CAT-450
PM_002482,GEN_0251,2023-03-24,2023-04-04,2023-04-04,Quarterly Service,Completed,11,0,Normal,4.47,407.94,299.13,61.04,768.11,0.1,East,Urban,MTU-480
PM_002483,GEN_0251,2023-07-01,2023-07-17,2023-07-17,Load Bank Test,Completed,16,0,Normal,5.4,420.76,270.86,68.21,759.83,0.29,East,Urban,MTU-480
PM_002484,GEN_0251,2023-10-10,2023-10-14,2023-10-14,Quarterly Service,Completed,4,1,Normal,5.9,404.3,25.0,0.0,429.3,0.53,East,Urban,MTU-480
PM_002485,GEN_0251,2024-01-07,2024-01-14,2024-01-14,Oil & Filter,Completed,7,1,Normal,5.41,313.67,202.16,40.93,556.76,0.78,East,Urban,MTU-480
PM_002486,GEN_0251,2024-04-23,2024-05-07,2024-05-07,Quarterly Service,Completed,14,0,Normal,7.88,446.78,123.44,46.65,616.87,1.1,East,Urban,MTU-480
PM_002487,GEN_0251,2024-07-29,2024-07-31,2024-07-31,Quarterly Service,Completed,2,1,Normal,6.06,480.24,178.31,0.0,658.55,1.33,East,Urban,MTU-480
PM_002488,GEN_0251,2024-10-28,2024-11-05,2024-11-05,Quarterly Service,Completed,8,0,Normal,3.75,306.18,424.81,11.26,742.25,1.59,East,Urban,MTU-480
PM_002489,GEN_0251,2025-02-12,2025-02-17,2025-02-17,Load Bank Test,Completed,5,1,Normal,5.23,299.38,321.87,63.88,685.13,1.88,East,Urban,MTU-480
PM_002490,GEN_0251,2025-05-26,2025-06-10,2025-06-10,Routine Inspection,Completed,15,0,Normal,5.33,478.38,166.09,62.8,707.27,2.19,East,Urban,MTU-480
PM_002491,GEN_0251,2025-08-27,2025-08-28,2025-08-28,Quarterly Service,Completed,1,1,Normal,6.53,390.19,50.25,12.49,452.93,2.4,East,Urban,MTU-480
PM_002492,GEN_0251,2025-11-28,2025-12-07,2025-12-07,Load Bank Test,Completed,9,0,Normal,4.9,334.53,34.78,65.93,435.24,2.68,East,Urban,MTU-480
PM_002493,GEN_0252,2023-02-24,2023-02-22,2023-02-22,Quarterly Service,Completed,-2,1,Normal,5.27,455.85,110.37,11.81,578.03,7.27,East,Hot-Dry,CAT-450
PM_002494,GEN_0252,2023-06-15,2023-06-13,2023-06-13,Oil & Filter,Completed,-2,1,Normal,8.34,575.05,308.5,13.97,897.52,7.57,East,Hot-Dry,CAT-450
PM_002495,GEN_0252,2023-10-18,2023-10-26,2023-10-26,Oil & Filter,Completed,8,0,Normal,4.32,244.68,178.62,62.85,486.15,7.94,East,Hot-Dry,CAT-450
PM_002496,GEN_0252,2024-02-27,2024-03-10,2024-03-10,Routine Inspection,Completed,12,0,Normal,2.63,246.9,107.64,5.74,360.28,8.31,East,Hot-Dry,CAT-450
PM_002497,GEN_0252,2024-07-12,2024-07-08,2024-07-08,Quarterly Service,Completed,-4,1,Normal,7.08,559.07,201.39,11.48,771.94,8.64,East,Hot-Dry,CAT-450
PM_002498,GEN_0252,2024-11-11,2024-11-17,2024-11-17,Load Bank Test,Completed,6,1,Normal,4.32,260.43,244.43,34.37,539.23,9.0,East,Hot-Dry,CAT-450
PM_002499,GEN_0252,2025-03-08,2025-03-22,2025-03-22,Load Bank Test,Completed,14,0,Normal,6.16,579.17,25.0,26.71,630.88,9.34,East,Hot-Dry,CAT-450
PM_002500,GEN_0252,2025-07-12,2025-07-27,2025-07-27,Oil & Filter,Completed,15,0,Normal,5.23,413.81,114.98,26.47,555.26,9.69,East,Hot-Dry,CAT-450
PM_002501,GEN_0252,2025-11-13,2025-11-15,2025-11-15,Quarterly Service,Completed,2,1,Normal,7.35,581.34,128.74,49.93,760.01,10.0,East,Hot-Dry,CAT-450
PM_002502,GEN_0253,2023-01-03,2023-01-10,2023-01-10,Routine Inspection,Completed,7,1,Normal,4.51,284.61,247.75,51.07,583.43,4.95,South,Rural,KOH-400
PM_002503,GEN_0253,2023-03-31,2023-04-21,2023-04-21,Routine Inspection,Completed,21,0,Normal,4.04,360.45,85.44,102.2,548.09,5.23,South,Rural,KOH-400
PM_002504,GEN_0253,2023-07-08,2023-07-17,2023-07-17,Quarterly Service,Completed,9,0,Normal,6.43,531.88,143.51,13.12,688.51,5.47,South,Rural,KOH-400
PM_002505,GEN_0253,2023-10-11,2023-10-18,2023-10-18,Oil & Filter,Completed,7,1,Normal,6.76,592.86,31.77,23.08,647.71,5.72,South,Rural,KOH-400
PM_002506,GEN_0253,2024-01-28,2024-02-02,2024-02-02,Routine Inspection,Completed,5,1,Normal,1.99,151.74,183.15,8.92,343.81,6.02,South,Rural,KOH-400
PM_002507,GEN_0253,2024-05-07,2024-05-16,2024-05-16,Quarterly Service,Completed,9,0,Normal,2.56,146.85,245.19,16.44,408.48,6.3,South,Rural,KOH-400
PM_002508,GEN_0253,2024-08-22,2024-09-11,2024-09-11,Quarterly Service,Completed,20,0,Normal,5.0,318.26,172.3,36.95,527.51,6.62,South,Rural,KOH-400
PM_002509,GEN_0253,2024-11-28,2024-12-08,2024-12-08,Quarterly Service,Completed,10,0,Normal,5.21,409.67,257.58,8.45,675.7,6.86,South,Rural,KOH-400
PM_002510,GEN_0253,2025-03-04,2025-02-28,2025-02-28,Load Bank Test,Completed,-4,1,Normal,3.44,223.28,248.73,21.83,493.84,7.09,South,Rural,KOH-400
PM_002511,GEN_0253,2025-06-03,2025-06-13,2025-06-13,Load Bank Test,Completed,10,0,Normal,3.78,283.06,192.59,72.7,548.35,7.38,South,Rural,KOH-400
PM_002512,GEN_0253,2025-09-05,2025-09-16,2025-09-16,Quarterly Service,Completed,11,0,Normal,9.73,626.73,131.92,9.1,767.75,7.64,South,Rural,KOH-400
PM_002513,GEN_0253,2025-12-03,2025-12-20,2025-12-20,Oil & Filter,Completed,17,0,Normal,4.56,324.47,99.21,2.99,426.67,7.9,South,Rural,KOH-400
PM_002514,GEN_0254,2023-02-15,2023-03-03,2023-03-03,Load Bank Test,Completed,16,0,High,9.33,640.96,25.0,0.82,666.78,3.96,South,Cold,KOH-400
PM_002515,GEN_0254,2023-05-31,2023-06-03,2023-06-03,Quarterly Service,Completed,3,1,High,4.98,295.59,186.93,12.97,495.49,4.22,South,Cold,KOH-400
PM_002516,GEN_0254,2023-08-29,2023-09-10,2023-09-10,Routine Inspection,Completed,12,0,High,4.07,318.05,27.37,2.1,347.52,4.49,South,Cold,KOH-400
PM_002517,GEN_0254,2023-12-02,2023-12-07,2023-12-07,Quarterly Service,Completed,5,1,High,3.71,312.72,205.68,3.53,521.93,4.73,South,Cold,KOH-400
PM_002518,GEN_0254,2024-03-16,2024-03-25,2024-03-25,Quarterly Service,Completed,9,0,High,7.35,438.51,200.15,36.22,674.88,5.03,South,Cold,KOH-400
PM_002519,GEN_0254,2024-07-05,2024-07-02,2024-07-02,Load Bank Test,Completed,-3,1,High,5.17,459.41,250.76,21.01,731.18,5.3,South,Cold,KOH-400
PM_002520,GEN_0254,2024-10-01,2024-09-28,2024-09-28,Load Bank Test,Completed,-3,1,High,4.22,320.62,303.37,16.73,640.72,5.54,South,Cold,KOH-400
PM_002521,GEN_0254,2024-12-18,2024-12-13,2024-12-13,Quarterly Service,Completed,-5,1,High,4.31,376.05,181.76,31.24,589.05,5.75,South,Cold,KOH-400
PM_002522,GEN_0254,2025-03-13,2025-03-16,2025-03-16,Quarterly Service,Completed,3,1,High,5.58,307.64,34.57,47.57,389.78,6.0,South,Cold,KOH-400
PM_002523,GEN_0254,2025-06-25,2025-06-20,2025-06-20,Quarterly Service,Completed,-5,1,High,3.18,286.15,183.78,92.82,562.75,6.26,South,Cold,KOH-400
PM_002524,GEN_0254,2025-09-22,2025-10-01,2025-10-01,Oil & Filter,Completed,9,0,High,2.91,236.41,185.42,44.89,466.72,6.55,South,Cold,KOH-400
PM_002525,GEN_0255,2023-03-16,2023-03-27,2023-03-27,Oil & Filter,Completed,11,0,Normal,7.24,456.49,123.93,0.0,580.42,1.78,South,Rural,CUM-500
PM_002526,GEN_0255,2023-06-20,2023-07-06,2023-07-06,Load Bank Test,Completed,16,0,Normal,5.66,351.64,297.07,62.51,711.22,2.06,South,Rural,CUM-500
PM_002527,GEN_0255,2023-10-15,2023-10-17,2023-10-17,Quarterly Service,Completed,2,1,Normal,6.4,579.93,211.51,60.96,852.4,2.34,South,Rural,CUM-500
PM_002528,GEN_0255,2024-01-21,2024-01-26,2024-01-26,Oil & Filter,Completed,5,1,Normal,6.7,508.09,71.02,57.49,636.6,2.61,South,Rural,CUM-500
PM_002529,GEN_0255,2024-05-06,2024-05-04,2024-05-04,Load Bank Test,Completed,-2,1,Normal,5.55,334.9,288.28,42.09,665.27,2.89,South,Rural,CUM-500
PM_002530,GEN_0255,2024-07-30,2024-07-25,2024-07-25,Load Bank Test,Completed,-5,1,Normal,5.78,337.84,200.25,30.49,568.58,3.11,South,Rural,CUM-500
PM_002531,GEN_0255,2024-10-14,2024-10-26,2024-10-26,Load Bank Test,Completed,12,0,Normal,9.16,724.63,157.95,19.18,901.76,3.36,South,Rural,CUM-500
PM_002532,GEN_0255,2025-01-26,2025-02-08,2025-02-08,Routine Inspection,Completed,13,0,Normal,4.22,387.98,199.98,61.23,649.19,3.65,South,Rural,CUM-500
PM_002533,GEN_0255,2025-05-10,2025-05-05,2025-05-05,Routine Inspection,Completed,-5,1,Normal,6.93,505.99,188.06,21.23,715.28,3.89,South,Rural,CUM-500
PM_002534,GEN_0255,2025-07-24,2025-07-29,2025-07-29,Load Bank Test,Completed,5,1,Normal,1.5,105.9,145.05,66.44,317.39,4.12,South,Rural,CUM-500
PM_002535,GEN_0255,2025-10-28,2025-11-10,2025-11-10,Load Bank Test,Completed,13,0,Normal,5.0,358.24,122.56,42.98,523.78,4.41,South,Rural,CUM-500
PM_002536,GEN_0256,2023-03-14,2023-03-12,2023-03-12,Oil & Filter,Completed,-2,1,Normal,6.78,381.95,137.88,28.96,548.79,7.08,West,Hot-Dry,GENX-550
PM_002537,GEN_0256,2023-07-08,2023-07-05,2023-07-05,Oil & Filter,Completed,-3,1,Normal,7.12,501.65,139.62,49.69,690.96,7.39,West,Hot-Dry,GENX-550
PM_002538,GEN_0256,2023-10-21,2023-11-10,2023-11-10,Load Bank Test,Completed,20,0,Normal,1.5,141.6,165.32,59.76,366.68,7.74,West,Hot-Dry,GENX-550
PM_002539,GEN_0256,2024-03-21,2024-03-21,2024-03-21,Load Bank Test,Completed,0,1,Normal,9.1,857.14,153.46,64.51,1075.11,8.1,West,Hot-Dry,GENX-550
PM_002540,GEN_0256,2024-07-22,2024-07-28,2024-07-28,Oil & Filter,Completed,6,1,Normal,6.44,373.17,221.29,6.2,600.66,8.46,West,Hot-Dry,GENX-550
PM_002541,GEN_0256,2024-11-30,2024-11-27,2024-11-27,Load Bank Test,Completed,-3,1,Normal,5.17,461.33,170.8,4.31,636.44,8.79,West,Hot-Dry,GENX-550
PM_002542,GEN_0256,2025-03-18,2025-03-18,2025-03-18,Quarterly Service,Completed,0,1,Normal,6.33,383.59,160.33,48.59,592.51,9.1,West,Hot-Dry,GENX-550
PM_002543,GEN_0256,2025-07-16,2025-07-16,2025-07-16,Routine Inspection,Completed,0,1,Normal,4.11,354.07,98.1,76.92,529.09,9.42,West,Hot-Dry,GENX-550
PM_002544,GEN_0256,2025-11-11,2025-11-12,2025-11-12,Load Bank Test,Completed,1,1,Normal,4.84,378.68,146.91,52.6,578.19,9.75,West,Hot-Dry,GENX-550
PM_002545,GEN_0257,2023-03-28,2023-04-12,2023-04-12,Routine Inspection,Completed,15,0,Normal,5.5,389.92,338.63,75.17,803.72,0.1,South,Urban,KOH-400
PM_002546,GEN_0257,2023-08-06,2023-08-04,2023-08-04,Oil & Filter,Completed,-2,1,Normal,4.85,350.3,169.06,59.09,578.45,0.1,South,Urban,KOH-400
PM_002547,GEN_0257,2023-12-04,2023-12-04,2023-12-04,Load Bank Test,Completed,0,1,Normal,5.27,405.05,177.45,11.35,593.85,0.1,South,Urban,KOH-400
PM_002548,GEN_0257,2024-04-10,2024-04-30,2024-04-30,Routine Inspection,Completed,20,0,Normal,5.3,480.93,37.86,0.0,518.79,0.1,South,Urban,KOH-400
PM_002549,GEN_0257,2024-08-17,2024-08-14,2024-08-14,Oil & Filter,Completed,-3,1,Normal,5.58,520.66,180.89,0.99,702.54,0.38,South,Urban,KOH-400
PM_002550,GEN_0257,2024-12-20,2025-01-19,2025-01-19,Routine Inspection,Completed,30,0,Normal,2.64,229.54,151.74,46.18,427.46,0.81,South,Urban,KOH-400
PM_002551,GEN_0257,2025-05-26,2025-05-24,2025-05-24,Routine Inspection,Completed,-2,1,Normal,6.12,545.81,216.5,71.82,834.13,1.15,South,Urban,KOH-400
PM_002552,GEN_0257,2025-09-22,2025-09-30,2025-09-30,Oil & Filter,Completed,8,0,Normal,6.64,369.52,137.08,55.57,562.17,1.51,South,Urban,KOH-400
PM_002553,GEN_0258,2023-02-18,2023-02-28,2023-02-28,Quarterly Service,Completed,10,0,Normal,5.77,327.18,124.48,32.79,484.45,3.81,South,Rural,CUM-500
PM_002554,GEN_0258,2023-07-09,2023-07-21,2023-07-21,Routine Inspection,Completed,12,0,Normal,3.37,223.04,206.42,33.17,462.63,4.2,South,Rural,CUM-500
PM_002555,GEN_0258,2023-11-20,2023-11-15,2023-11-15,Routine Inspection,Completed,-5,1,Normal,4.39,395.6,129.31,41.97,566.88,4.52,South,Rural,CUM-500
PM_002556,GEN_0258,2024-03-19,2024-04-08,2024-04-08,Routine Inspection,Completed,20,0,Normal,5.44,356.4,255.98,56.93,669.31,4.92,South,Rural,CUM-500
PM_002557,GEN_0258,2024-07-29,2024-07-30,2024-07-30,Routine Inspection,Completed,1,1,Normal,7.33,615.4,152.39,40.56,808.35,5.23,South,Rural,CUM-500
PM_002558,GEN_0258,2024-12-06,2024-12-01,2024-12-01,Quarterly Service,Completed,-5,1,Normal,6.33,446.66,144.83,76.36,667.85,5.57,South,Rural,CUM-500
